transaction_id,sender,receiver,amount,timestamp,is_suspicious
T0005355,A01314,A01238,7294.75,2026-02-24 15:23:00,0
T0000710,A00549,A01153,3681.29,2026-02-24 15:27:00,0
T0016876,A00996,A00513,917.7,2026-02-24 15:29:00,0
T0014236,A00043,A01964,4227.19,2026-02-24 15:35:00,0
T0018733,A00986,A00831,3821.75,2026-02-24 15:38:00,0
T0013790,A01238,A00175,1311.81,2026-02-24 15:57:00,0
T0012682,A01180,A01481,5928.64,2026-02-24 16:02:00,0
T0020282,A01716,A01643,3860.15,2026-02-24 16:05:00,0
T0001521,A01569,A01892,5335.29,2026-02-24 16:12:00,0
T0007106,A01611,A01704,430.54,2026-02-24 16:17:00,0
T0016872,A00129,A00474,371.49,2026-02-24 16:26:00,0
T0016158,A01177,A00960,3469.78,2026-02-24 16:30:00,0
T0008692,A01860,A01822,5066.32,2026-02-24 16:30:00,0
T0014123,A00507,A00833,1616.85,2026-02-24 16:32:00,0
T0010807,A00014,A01428,2945.69,2026-02-24 16:44:00,0
T0021553,A00954,A01826,1490.29,2026-02-24 16:44:00,0
T0017605,A01962,A01623,2532.71,2026-02-24 16:44:00,0
T0002101,A01585,A00340,1209.48,2026-02-24 16:46:00,0
T0022816,A00419,A00777,3493.18,2026-02-24 16:47:00,0
T0015081,A01694,A00626,2780.94,2026-02-24 16:47:00,0
T0002066,A01163,A00064,260.13,2026-02-24 17:04:00,0
T0004419,A00081,A00594,324.29,2026-02-24 17:10:00,0
T0024011,A01183,A01627,4146.29,2026-02-24 17:11:00,0
T0016613,A01547,A00723,3497.61,2026-02-24 17:15:00,0
T0016473,A01367,A01359,9551.71,2026-02-24 17:22:00,0
T0011834,A00266,A00708,703.5,2026-02-24 17:32:00,0
T0024959,A00659,A00606,11911.24,2026-02-24 17:34:00,0
T0017492,A00786,A01247,4368.31,2026-02-24 17:36:00,0
T0003276,A00046,A01521,9606.53,2026-02-24 17:39:00,0
T0021157,A00445,A00691,1763.53,2026-02-24 17:45:00,0
T0020224,A00555,A01782,3003.21,2026-02-24 17:56:00,0
T0017184,A01544,A01896,18005.18,2026-02-24 17:56:00,0
T0008571,A01407,A01310,4497.86,2026-02-24 18:00:00,0
T0020742,A00398,A01694,7395.23,2026-02-24 18:09:00,0
T0005047,A00823,A01371,2915.99,2026-02-24 18:09:00,0
T0007896,A00124,A00951,11276.01,2026-02-24 18:14:00,0
T0001538,A01064,A01359,925.27,2026-02-24 18:15:00,0
T0023694,A00177,A00938,9313.18,2026-02-24 18:15:00,0
T0015616,A01621,A00482,2024.37,2026-02-24 18:16:00,0
T0023000,A01636,A01954,26871.92,2026-02-24 18:18:00,0
T0014468,A00523,A01926,475.53,2026-02-24 18:20:00,0
T0018452,A01159,A00675,1383.36,2026-02-24 18:21:00,0
T0022860,A00993,A01580,4591.01,2026-02-24 18:25:00,0
T0000378,A01602,A00253,26630.25,2026-02-24 18:38:00,0
T0005445,A00329,A01157,2387.76,2026-02-24 18:38:00,0
T0001800,A00267,A01289,19954.12,2026-02-24 18:43:00,0
T0024066,A01195,A00197,15751.14,2026-02-24 18:44:00,0
T0019915,A00938,A00071,2878.54,2026-02-24 18:49:00,0
T0000749,A01779,A01347,730.21,2026-02-24 18:50:00,0
T0006909,A00473,A00163,1223.45,2026-02-24 18:57:00,0
T0010734,A00635,A01411,1113.86,2026-02-24 19:12:00,0
T0015458,A00546,A01262,1457.47,2026-02-24 19:13:00,0
T0012922,A01415,A00672,1772.82,2026-02-24 19:14:00,0
T0001430,A00520,A00506,4053.79,2026-02-24 19:24:00,0
T0001636,A01960,A00274,1146.97,2026-02-24 19:24:00,0
T0014622,A00057,A01063,2501.78,2026-02-24 19:26:00,0
T0009677,A01794,A01271,14609.7,2026-02-24 19:34:00,0
T0019077,A00984,A01216,9190.54,2026-02-24 19:43:00,0
T0022314,A00991,A00736,2037.14,2026-02-24 19:43:00,0
T0013050,A00580,A01114,3951.89,2026-02-24 19:43:00,0
T0022162,A00645,A00255,9457.75,2026-02-24 19:44:00,0
T0013161,A01265,A01076,2066.06,2026-02-24 19:50:00,0
T0020431,A01217,A00497,3836.82,2026-02-24 19:52:00,0
T0005381,A00667,A01372,1603.96,2026-02-24 19:57:00,0
T0002602,A00643,A00716,1579.14,2026-02-24 19:59:00,0
T0016958,A01268,A01658,408.9,2026-02-24 19:59:00,0
T0023167,A00220,A01732,858.89,2026-02-24 20:04:00,0
T0008052,A01616,A00787,1951.41,2026-02-24 20:06:00,0
T0012363,A00779,A01818,1820.95,2026-02-24 20:11:00,0
T0009269,A00656,A01011,1931.42,2026-02-24 20:14:00,0
T0013525,A00405,A01326,6044.81,2026-02-24 20:15:00,0
T0010177,A00406,A00002,5164.56,2026-02-24 20:16:00,0
T0006920,A00415,A00236,3855.95,2026-02-24 20:26:00,0
T0009283,A01610,A01367,6015.11,2026-02-24 20:27:00,0
T0021542,A01942,A00798,1063.36,2026-02-24 20:33:00,0
T0020667,A00617,A00267,8613.89,2026-02-24 20:37:00,0
T0009835,A01708,A00858,8557.99,2026-02-24 20:42:00,0
T0021947,A00540,A01356,2905.23,2026-02-24 20:43:00,0
T0022242,A00368,A00711,599.44,2026-02-24 20:47:00,0
T0014044,A01639,A01348,3377.42,2026-02-24 20:48:00,0
T0016460,A00955,A00992,2344.41,2026-02-24 21:02:00,0
T0011614,A01654,A01553,2065.0,2026-02-24 21:03:00,0
T0021563,A01080,A00305,2097.53,2026-02-24 21:03:00,0
T0024869,A00329,A01213,2256.11,2026-02-24 21:05:00,0
T0001043,A01376,A01397,2868.35,2026-02-24 21:12:00,0
T0018199,A00509,A00884,686.76,2026-02-24 21:14:00,0
T0023860,A00490,A01224,886.5,2026-02-24 21:16:00,0
T0001241,A01289,A01636,2431.88,2026-02-24 21:16:00,0
T0021197,A01141,A00892,3791.29,2026-02-24 21:16:00,0
T0022468,A00100,A00464,1789.98,2026-02-24 21:17:00,0
T0007466,A00592,A01735,2158.04,2026-02-24 21:20:00,0
T0015297,A01089,A01471,3282.73,2026-02-24 21:29:00,0
T0014505,A00309,A00259,2160.27,2026-02-24 21:34:00,0
T0016967,A01093,A00138,8371.28,2026-02-24 21:36:00,0
T0006360,A00333,A00288,7319.96,2026-02-24 21:37:00,0
T0000429,A00974,A01365,513.51,2026-02-24 21:38:00,0
T0001986,A00159,A00742,6155.47,2026-02-24 21:41:00,0
T0008694,A01204,A01873,2879.68,2026-02-24 21:42:00,0
T0020543,A01573,A01001,4578.32,2026-02-24 21:43:00,0
T0013531,A00077,A00452,7115.71,2026-02-24 21:46:00,0
T0003285,A00940,A00501,13405.49,2026-02-24 21:49:00,0
T0010337,A00660,A01995,15116.3,2026-02-24 21:50:00,0
T0003571,A00901,A00275,11069.89,2026-02-24 21:51:00,0
T0019298,A00214,A00646,5295.93,2026-02-24 21:52:00,0
T0001115,A00961,A00632,4293.94,2026-02-24 21:59:00,0
T0001251,A00065,A01692,6860.45,2026-02-24 22:04:00,0
T0010357,A00008,A01471,407.02,2026-02-24 22:17:00,0
T0008985,A00335,A00052,15782.6,2026-02-24 22:18:00,0
T0006978,A01166,A01900,14189.47,2026-02-24 22:19:00,0
T0011592,A01771,A01726,30730.67,2026-02-24 22:19:00,0
T0010430,A00574,A00352,1953.75,2026-02-24 22:23:00,0
T0000705,A01850,A01402,5464.4,2026-02-24 22:23:00,0
T0017919,A01452,A01669,6970.6,2026-02-24 22:26:00,0
T0016683,A01340,A01727,736.51,2026-02-24 22:27:00,0
T0021113,A01078,A01921,3366.23,2026-02-24 22:35:00,0
T0011471,A00388,A00096,2631.87,2026-02-24 22:35:00,0
T0001653,A00776,A00053,2094.0,2026-02-24 22:36:00,0
T0010468,A00083,A01634,10135.44,2026-02-24 22:38:00,0
T0008227,A00665,A00222,26522.02,2026-02-24 22:38:00,0
T0000163,A01815,A00604,1312.01,2026-02-24 22:39:00,0
T0021729,A00188,A01601,725.66,2026-02-24 22:43:00,0
T0015678,A01234,A01771,1431.64,2026-02-24 22:44:00,0
T0005285,A00156,A00637,4518.01,2026-02-24 22:47:00,0
T0011543,A00772,A00295,7433.2,2026-02-24 22:48:00,0
T0008989,A01413,A01446,1910.37,2026-02-24 22:48:00,0
T0014036,A00535,A01198,10144.01,2026-02-24 22:49:00,0
T0010744,A01500,A00446,15965.41,2026-02-24 22:55:00,0
T0003696,A00738,A01188,1682.87,2026-02-24 23:02:00,0
T0006607,A01095,A01567,3596.8,2026-02-24 23:10:00,0
T0004822,A00491,A01050,1279.63,2026-02-24 23:17:00,0
T0023577,A00978,A01792,2245.14,2026-02-24 23:18:00,0
T0008160,A01932,A01708,2587.1,2026-02-24 23:25:00,0
T0003288,A01313,A00227,1591.24,2026-02-24 23:28:00,0
T0001210,A00390,A01445,859.32,2026-02-24 23:31:00,0
T0020671,A00989,A00049,2945.88,2026-02-24 23:32:00,0
T0003770,A00642,A00214,8117.88,2026-02-24 23:39:00,0
T0019803,A00401,A01501,2836.98,2026-02-24 23:40:00,0
T0007849,A00189,A01356,2150.28,2026-02-24 23:44:00,0
T0022979,A01878,A01893,666.72,2026-02-24 23:44:00,0
T0024241,A01685,A01217,5052.79,2026-02-24 23:46:00,0
T0015979,A01511,A01352,9249.15,2026-02-24 23:49:00,0
T0013899,A01137,A00737,1024.52,2026-02-24 23:50:00,0
T0008817,A01558,A00509,3233.41,2026-02-24 23:54:00,0
T0019281,A00494,A00903,8546.59,2026-02-25 00:02:00,0
T0012194,A00921,A00007,6049.18,2026-02-25 00:02:00,0
T0023114,A00750,A00591,3137.69,2026-02-25 00:05:00,0
T0014610,A00075,A00726,27120.52,2026-02-25 00:07:00,0
T0021049,A01343,A01087,934.14,2026-02-25 00:08:00,0
T0012305,A00659,A00258,1508.83,2026-02-25 00:11:00,0
T0015488,A01486,A01503,3890.05,2026-02-25 00:14:00,0
T0002060,A00649,A00701,6980.65,2026-02-25 00:15:00,0
T0001476,A01550,A00690,2641.37,2026-02-25 00:16:00,0
T0015865,A01274,A00712,1564.59,2026-02-25 00:19:00,0
T0008439,A01618,A00514,4967.15,2026-02-25 00:20:00,0
T0014691,A00763,A00791,3482.76,2026-02-25 00:21:00,0
T0019984,A01070,A01818,3378.32,2026-02-25 00:22:00,0
T0020957,A00963,A00517,14242.9,2026-02-25 00:27:00,0
T0018398,A00202,A01164,1474.64,2026-02-25 00:31:00,0
T0001907,A01834,A00088,966.07,2026-02-25 00:33:00,0
T0009737,A00872,A00799,1814.11,2026-02-25 00:34:00,0
T0006682,A00619,A01325,6094.7,2026-02-25 00:35:00,0
T0013314,A01599,A01466,5898.71,2026-02-25 00:40:00,0
T0010572,A00557,A00017,890.26,2026-02-25 00:44:00,0
T0007180,A00290,A01657,4082.42,2026-02-25 00:44:00,0
T0013214,A00813,A01405,1708.78,2026-02-25 00:45:00,0
T0007501,A00279,A01203,3367.23,2026-02-25 00:46:00,0
T0007956,A01727,A00517,2860.5,2026-02-25 00:46:00,0
T0024894,A00395,A00808,8388.84,2026-02-25 00:50:00,0
T0000020,A00176,A01753,12908.6,2026-02-25 00:57:00,0
T0008228,A00448,A01511,2329.55,2026-02-25 01:00:00,0
T0006027,A00092,A01812,660.81,2026-02-25 01:05:00,0
T0010148,A01122,A00993,527.16,2026-02-25 01:06:00,0
T0015395,A01902,A00605,1558.5,2026-02-25 01:08:00,0
T0004193,A00992,A00643,263.38,2026-02-25 01:08:00,0
T0020230,A00061,A01715,2710.26,2026-02-25 01:11:00,0
T0001270,A01688,A00817,8877.81,2026-02-25 01:18:00,0
T0005160,A01612,A01291,3916.72,2026-02-25 01:21:00,0
T0019136,A00154,A00583,1833.28,2026-02-25 01:21:00,0
T0008838,A01909,A00388,12334.86,2026-02-25 01:25:00,0
T0001650,A01680,A01047,5322.15,2026-02-25 01:31:00,0
T0014080,A00702,A01379,1453.1,2026-02-25 01:32:00,0
T0008920,A01530,A01140,16047.6,2026-02-25 01:35:00,0
T0012378,A00527,A00049,4699.19,2026-02-25 01:38:00,0
T0021546,A00089,A00281,12717.19,2026-02-25 01:41:00,0
T0010872,A01652,A01852,5935.54,2026-02-25 01:45:00,0
T0017962,A01130,A01308,882.12,2026-02-25 01:54:00,0
T0008844,A01474,A01976,4606.44,2026-02-25 01:54:00,0
T0017491,A01420,A01203,1004.32,2026-02-25 01:58:00,0
T0024579,A00256,A00779,6142.46,2026-02-25 02:05:00,0
T0004499,A01423,A01147,903.08,2026-02-25 02:05:00,0
T0004431,A00270,A01516,320.39,2026-02-25 02:05:00,0
T0021749,A01205,A01369,11245.21,2026-02-25 02:18:00,0
T0018394,A01123,A01664,1393.73,2026-02-25 02:23:00,0
T0009783,A00548,A00926,4118.51,2026-02-25 02:23:00,0
T0001428,A00302,A00535,2389.28,2026-02-25 02:35:00,0
T0006989,A00860,A00262,2813.12,2026-02-25 02:36:00,0
T0022396,A01972,A00159,1891.25,2026-02-25 02:36:00,0
T0010974,A01873,A01815,1131.91,2026-02-25 02:38:00,0
T0008334,A00534,A00954,8361.39,2026-02-25 02:39:00,0
T0008387,A01613,A00027,4317.1,2026-02-25 02:42:00,0
T0022505,A00710,A00399,10794.57,2026-02-25 02:43:00,0
T0012694,A00213,A00937,1505.11,2026-02-25 02:43:00,0
T0004122,A01429,A01394,7768.18,2026-02-25 02:44:00,0
T0023372,A01816,A00899,5778.67,2026-02-25 02:44:00,0
T0024376,A00722,A01559,3286.6,2026-02-25 02:44:00,0
T0004654,A00724,A01610,6023.6,2026-02-25 02:46:00,0
T0014042,A01690,A00942,10870.61,2026-02-25 02:57:00,0
T0023918,A01098,A00560,740.27,2026-02-25 03:04:00,0
T0000931,A00973,A01708,19558.34,2026-02-25 03:11:00,0
T0011065,A00384,A00670,2149.36,2026-02-25 03:11:00,0
T0021733,A00875,A01997,4834.31,2026-02-25 03:13:00,0
T0012978,A01888,A01463,5038.14,2026-02-25 03:13:00,0
T0022921,A00524,A01892,1498.88,2026-02-25 03:15:00,0
T0015804,A01887,A01106,1070.91,2026-02-25 03:15:00,0
T0000566,A01321,A01980,388.34,2026-02-25 03:25:00,0
T0019113,A01708,A01098,3516.07,2026-02-25 03:26:00,0
T0019056,A01888,A01310,1878.98,2026-02-25 03:28:00,0
T0005805,A00109,A00235,3417.78,2026-02-25 03:28:00,0
T0018387,A01178,A01352,2617.99,2026-02-25 03:37:00,0
T0018996,A01502,A01036,3906.76,2026-02-25 03:46:00,0
T0012749,A01659,A01427,1942.74,2026-02-25 03:49:00,0
T0009779,A00394,A00733,4309.16,2026-02-25 03:49:00,0
T0021263,A00761,A00802,958.17,2026-02-25 03:49:00,0
T0001405,A00768,A01151,1398.57,2026-02-25 03:52:00,0
T0001036,A01852,A01441,875.01,2026-02-25 03:53:00,0
T0002604,A00598,A00265,1596.64,2026-02-25 04:05:00,0
T0012470,A00061,A01770,13075.74,2026-02-25 04:08:00,0
T0003817,A00527,A00041,2634.03,2026-02-25 04:10:00,0
T0001631,A01865,A00721,1278.76,2026-02-25 04:12:00,0
T0021562,A00144,A00367,633.91,2026-02-25 04:13:00,0
T0015596,A01156,A01488,4466.71,2026-02-25 04:16:00,0
T0013631,A00726,A00088,500.23,2026-02-25 04:19:00,0
T0009972,A01732,A00311,6941.5,2026-02-25 04:25:00,0
T0010115,A00210,A00829,3372.53,2026-02-25 04:30:00,0
T0018224,A01517,A01799,4518.44,2026-02-25 04:34:00,0
T0016023,A00400,A01462,2336.76,2026-02-25 04:45:00,0
T0004478,A00800,A00921,739.15,2026-02-25 04:46:00,0
T0023706,A01110,A01988,1147.09,2026-02-25 04:47:00,0
T0005255,A01114,A00098,959.27,2026-02-25 04:49:00,0
T0015053,A01617,A00436,2380.53,2026-02-25 04:51:00,0
T0004783,A00196,A01016,1120.47,2026-02-25 04:53:00,0
T0021494,A00389,A01795,3565.36,2026-02-25 04:53:00,0
T0017590,A01189,A00235,8983.76,2026-02-25 04:54:00,0
T0005491,A01606,A01497,8280.2,2026-02-25 04:54:00,0
T0001788,A00573,A01860,4101.77,2026-02-25 04:58:00,0
T0016189,A01027,A00714,6220.26,2026-02-25 05:00:00,0
T0005295,A01928,A00441,2517.14,2026-02-25 05:04:00,0
T0015018,A00576,A01163,1107.75,2026-02-25 05:05:00,0
T0020713,A00402,A00717,5203.58,2026-02-25 05:14:00,0
T0021650,A00788,A01582,1365.16,2026-02-25 05:18:00,0
T0007305,A00260,A00956,141.93,2026-02-25 05:21:00,0
T0003444,A00511,A00573,5975.38,2026-02-25 05:22:00,0
T0015600,A01665,A00157,3753.84,2026-02-25 05:23:00,0
T0003010,A01887,A00026,2714.5,2026-02-25 05:31:00,0
T0014583,A00201,A00102,2206.55,2026-02-25 05:33:00,0
T0007643,A00532,A01423,3004.08,2026-02-25 05:36:00,0
T0018277,A01639,A01981,2749.05,2026-02-25 05:44:00,0
T0014024,A00410,A01244,479.06,2026-02-25 05:51:00,0
T0022248,A01802,A01736,1817.96,2026-02-25 05:51:00,0
T0002695,A00050,A00668,12473.56,2026-02-25 05:56:00,0
T0003297,A00247,A01465,1158.05,2026-02-25 05:57:00,0
T0001306,A01717,A00036,3066.16,2026-02-25 05:59:00,0
T0002716,A01634,A00105,5571.99,2026-02-25 06:14:00,0
T0003244,A00269,A00775,2507.89,2026-02-25 06:16:00,0
T0013532,A00935,A01256,16476.79,2026-02-25 06:25:00,0
T0022628,A00656,A00020,1369.35,2026-02-25 06:27:00,0
T0014686,A01022,A00923,1870.37,2026-02-25 06:28:00,0
T0022679,A00114,A01011,1754.59,2026-02-25 06:33:00,0
T0008579,A00753,A00529,4587.13,2026-02-25 06:34:00,0
T0017032,A00910,A01574,2929.19,2026-02-25 06:35:00,0
T0008974,A01804,A00660,6751.14,2026-02-25 06:36:00,0
T0015538,A00848,A01823,2819.77,2026-02-25 06:43:00,0
T0020197,A00323,A01341,10348.0,2026-02-25 06:43:00,0
T0011348,A00445,A01930,11902.51,2026-02-25 06:45:00,0
T0014816,A00085,A01854,463.35,2026-02-25 06:49:00,0
T0008151,A01711,A00973,1729.7,2026-02-25 06:50:00,0
T0024860,A00384,A00711,1026.72,2026-02-25 06:53:00,0
T0009175,A01306,A00135,2043.6,2026-02-25 06:53:00,0
T0005314,A00799,A00814,1545.82,2026-02-25 06:56:00,0
T0002331,A00565,A01084,2774.99,2026-02-25 06:59:00,0
T0001669,A01129,A00555,5149.91,2026-02-25 07:01:00,0
T0006979,A01206,A00500,423.43,2026-02-25 07:01:00,0
T0009304,A01354,A00622,8064.02,2026-02-25 07:02:00,0
T0017077,A00322,A01166,6618.11,2026-02-25 07:04:00,0
T0017455,A01428,A01308,7343.86,2026-02-25 07:05:00,0
T0017507,A01419,A00277,2008.86,2026-02-25 07:09:00,0
T0012039,A00709,A00581,1022.02,2026-02-25 07:14:00,0
T0015786,A00803,A00772,708.64,2026-02-25 07:14:00,0
T0009706,A01582,A01903,14156.16,2026-02-25 07:15:00,0
T0014839,A01193,A01864,6673.49,2026-02-25 07:19:00,0
T0004263,A01709,A00412,2226.62,2026-02-25 07:21:00,0
T0012051,A00719,A01369,9049.82,2026-02-25 07:21:00,0
T0016932,A00280,A00810,934.17,2026-02-25 07:32:00,0
T0021836,A01341,A00546,2022.53,2026-02-25 07:40:00,0
T0018276,A01006,A01012,1720.65,2026-02-25 07:44:00,0
T0004153,A01445,A00976,1412.44,2026-02-25 07:47:00,0
T0001869,A01674,A00807,1976.7,2026-02-25 07:48:00,0
T0002241,A01148,A00569,5347.65,2026-02-25 07:59:00,0
T0015312,A01973,A00442,12798.74,2026-02-25 08:00:00,0
T0012839,A01518,A01174,4265.44,2026-02-25 08:01:00,0
T0005597,A00703,A01084,2260.47,2026-02-25 08:03:00,0
T0016434,A00340,A01569,649.73,2026-02-25 08:09:00,0
T0006588,A00202,A01325,1236.44,2026-02-25 08:11:00,0
T0002660,A01659,A01580,920.03,2026-02-25 08:11:00,0
T0017188,A01651,A01213,637.66,2026-02-25 08:15:00,0
T0020527,A00329,A01651,16739.37,2026-02-25 08:21:00,0
T0009015,A00305,A01821,1122.21,2026-02-25 08:25:00,0
T0000282,A00668,A00112,14559.76,2026-02-25 08:31:00,0
T0010112,A00186,A01970,1523.39,2026-02-25 08:37:00,0
T0006147,A00684,A01236,2055.39,2026-02-25 08:43:00,0
T0013639,A00574,A00805,3318.56,2026-02-25 08:45:00,0
T0011107,A00210,A01411,1731.6,2026-02-25 08:46:00,0
T0007343,A00396,A01643,1200.29,2026-02-25 08:46:00,0
T0016233,A01383,A01928,2632.98,2026-02-25 08:47:00,0
T0008790,A01592,A01550,359.71,2026-02-25 08:51:00,0
T0009598,A00484,A01261,5269.86,2026-02-25 09:06:00,0
T0007535,A00384,A01309,1016.65,2026-02-25 09:08:00,0
T0011440,A00052,A00391,2923.3,2026-02-25 09:15:00,0
T0016697,A00018,A01987,2934.97,2026-02-25 09:19:00,0
T0003133,A00055,A00454,13292.27,2026-02-25 09:20:00,0
T0003039,A00091,A00564,2424.52,2026-02-25 09:21:00,0
T0021523,A01680,A01071,2774.23,2026-02-25 09:21:00,0
T0023469,A00473,A00662,5170.59,2026-02-25 09:26:00,0
T0008738,A00873,A00876,13070.61,2026-02-25 09:34:00,0
T0006609,A01121,A00768,3653.2,2026-02-25 09:37:00,0
T0023301,A01940,A01622,756.15,2026-02-25 09:41:00,0
T0005798,A01023,A00190,4964.78,2026-02-25 09:43:00,0
T0009170,A00457,A00062,993.59,2026-02-25 09:45:00,0
T0002638,A01919,A00053,1061.54,2026-02-25 09:48:00,0
T0004844,A01902,A00949,9569.83,2026-02-25 09:51:00,0
T0007288,A01843,A00462,7068.74,2026-02-25 09:53:00,0
T0016154,A01438,A01566,9981.01,2026-02-25 09:57:00,0
T0008781,A00586,A01126,7753.78,2026-02-25 10:14:00,0
T0020815,A01056,A01671,3312.64,2026-02-25 10:20:00,0
T0002702,A00052,A00217,22298.41,2026-02-25 10:27:00,0
T0024785,A01077,A01474,3166.06,2026-02-25 10:31:00,0
T0019461,A00631,A01921,3991.67,2026-02-25 10:39:00,0
T0003366,A00363,A00082,1761.85,2026-02-25 10:40:00,0
T0003221,A00589,A01491,6358.17,2026-02-25 11:04:00,0
T0003193,A00078,A00300,1607.38,2026-02-25 11:09:00,0
T0004175,A01450,A01214,4873.2,2026-02-25 11:13:00,0
T0020103,A01152,A00282,6845.62,2026-02-25 11:13:00,0
T0017454,A00180,A00533,2187.84,2026-02-25 11:14:00,0
T0012712,A01603,A01328,2632.12,2026-02-25 11:15:00,0
T0021184,A01497,A01854,9784.93,2026-02-25 11:16:00,0
T0000152,A00296,A00442,1510.17,2026-02-25 11:19:00,0
T0022199,A01126,A01395,1143.92,2026-02-25 11:23:00,0
T0007024,A01889,A01174,9296.39,2026-02-25 11:26:00,0
T0004568,A00495,A00941,12735.11,2026-02-25 11:42:00,0
T0023212,A00916,A00706,21404.38,2026-02-25 11:43:00,0
T0003865,A01149,A00991,1438.76,2026-02-25 11:49:00,0
T0009209,A00942,A00742,7234.23,2026-02-25 11:49:00,0
T0003634,A01107,A01929,4543.92,2026-02-25 11:50:00,0
T0021712,A00735,A00942,8101.3,2026-02-25 11:52:00,0
T0012870,A01837,A01047,3631.4,2026-02-25 11:53:00,0
T0020825,A01616,A01792,2738.3,2026-02-25 11:57:00,0
T0005538,A01732,A01506,869.2,2026-02-25 11:58:00,0
T0002630,A00122,A00571,4010.12,2026-02-25 12:00:00,0
T0012387,A00980,A01902,730.11,2026-02-25 12:01:00,0
T0009383,A00548,A01517,1090.82,2026-02-25 12:02:00,0
T0012890,A01770,A00208,7958.62,2026-02-25 12:02:00,0
T0014029,A00167,A00458,13163.68,2026-02-25 12:06:00,0
T0014675,A01602,A01372,19748.65,2026-02-25 12:09:00,0
T0006029,A00579,A01710,1657.2,2026-02-25 12:10:00,0
T0024449,A01122,A00784,7399.22,2026-02-25 12:10:00,0
T0014422,A00786,A01670,2294.87,2026-02-25 12:15:00,0
T0005605,A00664,A00032,3716.67,2026-02-25 12:18:00,0
T0021425,A01068,A00539,3242.12,2026-02-25 12:22:00,0
T0015844,A01293,A01986,8255.41,2026-02-25 12:23:00,0
T0023303,A00638,A01729,2190.06,2026-02-25 12:26:00,0
T0019523,A01965,A00205,16494.39,2026-02-25 12:36:00,0
T0024279,A01464,A00052,1643.38,2026-02-25 12:42:00,0
T0010417,A00836,A01579,3704.88,2026-02-25 12:44:00,0
T0003414,A01745,A00323,1719.66,2026-02-25 12:50:00,0
T0018568,A01894,A00867,3404.76,2026-02-25 12:50:00,0
T0019834,A01953,A01604,2638.06,2026-02-25 13:00:00,0
T0002670,A00566,A01837,1485.09,2026-02-25 13:16:00,0
T0023783,A00653,A00188,6726.7,2026-02-25 13:17:00,0
T0019247,A01210,A00673,5966.9,2026-02-25 13:19:00,0
T0011886,A00257,A01880,2642.17,2026-02-25 13:23:00,0
T0002021,A00489,A00427,3933.86,2026-02-25 13:24:00,0
T0010943,A00172,A01980,2106.62,2026-02-25 13:25:00,0
T0020486,A01863,A00368,2318.6,2026-02-25 13:29:00,0
T0007232,A00369,A00228,3808.97,2026-02-25 13:41:00,0
T0010885,A00583,A01514,8789.53,2026-02-25 13:42:00,0
T0005964,A01867,A00233,11708.61,2026-02-25 13:45:00,0
T0005942,A00086,A00523,2984.27,2026-02-25 13:47:00,0
T0004757,A00586,A00498,10731.51,2026-02-25 13:48:00,0
T0000819,A01996,A00216,8651.43,2026-02-25 13:48:00,0
T0017913,A00549,A01243,2914.12,2026-02-25 13:49:00,0
T0018984,A00664,A00055,3981.65,2026-02-25 13:50:00,0
T0018892,A00578,A00957,1157.43,2026-02-25 13:52:00,0
T0018512,A01543,A00117,4457.71,2026-02-25 13:54:00,0
T0016737,A01880,A00251,1198.2,2026-02-25 14:06:00,0
T0001086,A00112,A00617,8352.23,2026-02-25 14:10:00,0
T0019520,A01405,A00635,3178.3,2026-02-25 14:15:00,0
T0006432,A01586,A01149,677.51,2026-02-25 14:15:00,0
T0018610,A01308,A00721,1631.15,2026-02-25 14:18:00,0
T0019318,A00868,A00630,3430.83,2026-02-25 14:19:00,0
T0020691,A00621,A00821,2279.87,2026-02-25 14:26:00,0
T0014953,A00734,A00149,1401.64,2026-02-25 14:30:00,0
T0007011,A00303,A01481,3078.46,2026-02-25 14:36:00,0
T0020130,A00321,A00895,8071.0,2026-02-25 14:37:00,0
T0005115,A00870,A00352,5010.84,2026-02-25 14:38:00,0
T0019862,A01546,A01736,6117.22,2026-02-25 14:42:00,0
T0006382,A01883,A01146,1780.82,2026-02-25 14:48:00,0
T0015193,A01169,A01465,6598.79,2026-02-25 14:59:00,0
T0015412,A00921,A01101,1931.69,2026-02-25 15:04:00,0
T0019033,A00584,A00206,293.46,2026-02-25 15:04:00,0
T0021334,A01661,A01218,1087.58,2026-02-25 15:05:00,0
T0013762,A01436,A00154,2079.94,2026-02-25 15:09:00,0
T0007682,A01831,A00174,2403.99,2026-02-25 15:12:00,0
T0018517,A01347,A01328,3205.71,2026-02-25 15:13:00,0
T0002824,A01004,A01142,2828.77,2026-02-25 15:13:00,0
T0012601,A00428,A01886,2636.03,2026-02-25 15:14:00,0
T0002558,A01747,A01060,4137.39,2026-02-25 15:17:00,0
T0010775,A01151,A01534,3701.73,2026-02-25 15:21:00,0
T0014771,A01259,A00851,7032.88,2026-02-25 15:23:00,0
T0007987,A00104,A00636,2096.26,2026-02-25 15:24:00,0
T0003220,A00452,A00130,1043.0,2026-02-25 15:35:00,0
T0005580,A00722,A01692,19935.72,2026-02-25 15:35:00,0
T0018233,A01050,A01323,8754.82,2026-02-25 15:39:00,0
T0001846,A00836,A01839,10569.29,2026-02-25 15:48:00,0
T0023353,A00149,A01622,6234.08,2026-02-25 15:49:00,0
T0023964,A01725,A00859,1786.42,2026-02-25 15:50:00,0
